Date,OG/CV,Product,Size,Volume?,Price,Location,Concat,Date2,volume_num,volume_unit,volume_standard,VendorClean,ProductClean
1/18/2025,0,Red Bell Pepper 25lb,XL,3P,$15.25 ,Texas,45675Red Bell Pepper 25lbXL,189.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 25lb
1/18/2025,1,Red Bell Pepper 11lb,XL,12P,$14.95 ,Nogales,45675Red Bell Pepper 11lbXL,189.0,12,pallet,pallet,Franks,Red Bell Pepper 11lb
1/18/2025,0,Orangel Bell Pepper 25lb,XL,3P,$14.25 ,Texas,45675Orangel Bell Pepper 25lbXL,189.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
1/18/2025,1,Orange Bell Pepper 11lb,XL,9P,$16.95 ,Nogales,45675Orange Bell Pepper 11lbXL,189.0,9,pallet,pallet,Franks,Orange Bell Peppers XXLG
1/18/2025,0,Orange Bell Pepper 11lb,XL,9P,$14.00 ,Texas,45675Orange Bell Pepper 11lbXL,189.0,9,pallet,pallet,Franks,Orange Bell Peppers XXLG
1/18/2025,1,Mini Sweets,Bulk,5P,$26.00 ,Nogales,45675Mini SweetsBulk,189.0,5,pallet,pallet,Franks,Mini Sweets
1/18/2025,1,Grape,Bulk,10p,$22.00 ,Texas,45675GrapeBulk,189.0,10,pallet,pallet,Franks,Grape
1/18/2025,1,Grape,12X1,10p,$10.95 ,Texas,45675Grape12X1,189.0,10,pallet,pallet,Franks,Grape
1/20/2025,0,Zucchini Squash,Fancy,7P,$18.95 ,Nogales,45677Zucchini SquashFancy,187.0,7,pallet,pallet,Veg Fresh,Zucchini Squash
1/20/2025,0,Yellow Bell Pepper 25lb,XL,3P,$18.00 ,Texas,45677Yellow Bell Pepper 25lbXL,187.0,3,pallet,pallet,Harvest Best LLC,Yellow Bell Peppers XXXL
1/20/2025,0,Yellow Bell Pepper 11lb,XL,3P,$13.25 ,Texas,45677Yellow Bell Pepper 11lbXL,187.0,3,pallet,pallet,Harvest Best LLC,Yellow Bell Peppers XXXL
1/20/2025,0,Yellow Bell Pepper 11lb,Jbo,1400cs,$11.00 ,Texas,45677Yellow Bell Pepper 11lbJbo,187.0,1400,case,case,Red Sun,Yellow Bell Peppers XXXL
1/20/2025,1,Slicer Cucumber,36ct,15p,$8.95 ,Nogales,45677Slicer Cucumber36ct,187.0,15,pallet,pallet,Terra Bella,Slicer Cucumber
1/20/2025,1,Roma Tomato,Jbo,635cs,$12.95 ,Nogales,45677Roma TomatoJbo,187.0,635,case,case,Wholesum / Grower Alliance,Roma Tomato- XL
1/20/2025,0,Red Bell Pepper 25lb,XL,3P,$18.00 ,Texas,45677Red Bell Pepper 25lbXL,187.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 25lb
1/20/2025,0,Red Bell Pepper 11lb,XL,3P,$12.25 ,Texas,45677Red Bell Pepper 11lbXL,187.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 11lb
1/20/2025,0,OTV Cocktails,1Lb,3680cs,$8.00 ,Texas,45677OTV Cocktails1Lb,187.0,3680,case,case,Red Sun,OTV Cocktails
1/20/2025,0,Orangel Bell Pepper 25lb,XL,3P,$14.25 ,Texas,45677Orangel Bell Pepper 25lbXL,187.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
1/20/2025,0,Orange Bell Pepper 11lb,XL,3P,$14.25 ,Texas,45677Orange Bell Pepper 11lbXL,187.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
1/20/2025,0,Orange Bell Pepper 11lb,Jbo,1300cs,$12.00 ,Texas,45677Orange Bell Pepper 11lbJbo,187.0,1300,case,case,Red Sun,Orange Bell Peppers XXLG
1/20/2025,1,Mini Sweets,12X1,10P,$12.95 ,Nogales,45677Mini Sweets12X1,187.0,10,pallet,pallet,Trufresh,Mini Sweets
1/20/2025,0,Medley Tomato,10oz,2400cs,$7.00 ,Texas,45677Medley Tomato10oz,187.0,2400,case,case,Red Sun,Medley Tomatoes
1/20/2025,0,Honeydew,6ct,3P,$29.95 ,Nogales,45677Honeydew6ct,187.0,3,pallet,pallet,MAS MELONS,Honeydew
1/20/2025,0,Honeydew,5ct,3P,$29.95 ,Nogales,45677Honeydew5ct,187.0,3,pallet,pallet,MAS MELONS,Honeydew
1/20/2025,0,Heirloom,10 lb,10P,$12.95 ,Nogales,45677Heirloom10 lb,187.0,10,pallet,pallet,Santa Sweets,Heirloom
1/20/2025,1,Heirloom,10 lb,10P,$7.70 ,Nogales,45677Heirloom10 lb,187.0,10,pallet,pallet,Trufresh,Heirloom
1/20/2025,0,Green Bell Pepper,XL,3P,$8.95 ,Nogales,45677Green Bell PepperXL,187.0,3,pallet,pallet,Trufresh,Green Bell Pepper
1/20/2025,1,Green Bell Pepper,XL,5P,$12.95 ,Nogales,45677Green Bell PepperXL,187.0,5,pallet,pallet,Trufresh,Green Bell Pepper
1/20/2025,1,Green Bell Pepper,XL,168cs,$8.00 ,Nogales,45677Green Bell PepperXL,187.0,168,case,case,Agriferg,Green Bell Pepper
1/20/2025,0,Green Bell Pepper,Med,3P,$4.95 ,Nogales,45677Green Bell PepperMed,187.0,3,pallet,pallet,Trufresh,Green Bell Pepper
1/20/2025,0,Green Bell Pepper,Lg,3P,$6.95 ,Nogales,45677Green Bell PepperLg,187.0,3,pallet,pallet,Trufresh,Green Bell Pepper
1/20/2025,1,Green Bell Pepper,Lg,5P,$9.95 ,Nogales,45677Green Bell PepperLg,187.0,5,pallet,pallet,Trufresh,Green Bell Pepper
1/20/2025,1,Green Bell Pepper,Lg,112cs,$8.00 ,Nogales,45677Green Bell PepperLg,187.0,112,case,case,Agriferg,Green Bell Pepper
1/20/2025,0,Green Bell Pepper,Jbo,3P,$8.95 ,Nogales,45677Green Bell PepperJbo,187.0,3,pallet,pallet,Trufresh,Green Bell Pepper
1/20/2025,1,Green Bell Pepper,Jbo,224cs,$8.00 ,Nogales,45677Green Bell PepperJbo,187.0,224,case,case,Agriferg,Green Bell Pepper
1/20/2025,0,Green Bell Pepper,CH,3P,$5.95 ,Nogales,45677Green Bell PepperCH,187.0,3,pallet,pallet,Trufresh,Green Bell Pepper
1/20/2025,1,Green Bell Pepper,CH,168cs,$5.00 ,Nogales,45677Green Bell PepperCH,187.0,168,case,case,Agriferg,Green Bell Pepper
1/20/2025,0,Cherry Tomato,Basket 12's,10P,$8.95 ,Nogales,45677Cherry TomatoBasket 12's,187.0,10,pallet,pallet,Santa Sweets,Cherry Tomatoes
1/20/2025,0,Cherry Tomato,12X1,10P,$5.95 ,Nogales,45677Cherry Tomato12X1,187.0,10,pallet,pallet,Santa Sweets,Cherry Tomatoes
1/21/2025,0,Zucchini Squash,Fancy,6p,$20.95 ,Texas,45678Zucchini SquashFancy,186.0,6,pallet,pallet,Lakeway,Zucchini Squash
1/21/2025,0,Yellow Squash,Fancy,4p,$20.95 ,Texas,45678Yellow SquashFancy,186.0,4,pallet,pallet,Lakeway,Yellow Squash
1/21/2025,0,Yellow Bell Pepper 25lb,XL,3P,$16.00 ,Texas,45678Yellow Bell Pepper 25lbXL,186.0,3,pallet,pallet,Harvest Best LLC,Yellow Bell Peppers XXXL
1/21/2025,0,Yellow Bell Pepper 11lb,XL,5P,$10.95 ,Nogales,45678Yellow Bell Pepper 11lbXL,186.0,5,pallet,pallet,Trufresh,Yellow Bell Peppers XXXL
1/21/2025,0,Yellow Bell Pepper 11lb,XL,3P,$12.25 ,Texas,45678Yellow Bell Pepper 11lbXL,186.0,3,pallet,pallet,Harvest Best LLC,Yellow Bell Peppers XXXL
1/21/2025,1,Yellow Bell Pepper 11lb,Lg,3P,$8.95 ,Nogales,45678Yellow Bell Pepper 11lbLg,186.0,3,pallet,pallet,Trufresh,Yellow Bell Peppers XXXL
1/21/2025,0,Yellow Bell Pepper 11lb,Jbo,5P,$11.00 ,Texas,45678Yellow Bell Pepper 11lbJbo,186.0,5,pallet,pallet,Red Sun,Yellow Bell Peppers XXXL
1/21/2025,0,Yellow Bell Pepper 11lb,Jbo,5P,$12.00 ,Texas,45678Yellow Bell Pepper 11lbJbo,186.0,5,pallet,pallet,Red Sun,Yellow Bell Peppers XXXL
1/21/2025,0,Watermelons,60ct,3P,$265.00 ,Texas,45678Watermelons60ct,186.0,3,pallet,pallet,Freshtex,Watermelon Seed
1/21/2025,0,Watermelons,45ct,3P,$265.00 ,Texas,45678Watermelons45ct,186.0,3,pallet,pallet,Freshtex,Watermelon Seed
1/21/2025,0,Watermelons,36ct,3P,$265.00 ,Texas,45678Watermelons36ct,186.0,3,pallet,pallet,Freshtex,Watermelon Seed
1/21/2025,0,Tomatillo Peeled,,17P,$9.00 ,Nogales,45678Tomatillo Peeled,186.0,17,pallet,pallet,Stesan,Tomatillo Peeled
1/21/2025,0,Slicer Cucumber,SS,8p,$14.95 ,Texas,45678Slicer CucumberSS,186.0,8,pallet,pallet,Lakeway,Slicer Cucumber
1/21/2025,0,Shishitos,XL,5P,$10.00 ,Nogales,45678ShishitosXL,186.0,5,pallet,pallet,Natural Flavor,Shishitos
1/21/2025,0,Round Tomato,6x6,6P,$8.30 ,Texas,45678Round Tomato6x6,186.0,6,pallet,pallet,Kingdom,Round Tomato
1/21/2025,0,Round Tomato,5x5,20P,$8.30 ,Texas,45678Round Tomato5x5,186.0,20,pallet,pallet,Kaliroy,Round Tomato
1/21/2025,0,Round Tomato,4x5,20P,$8.30 ,Texas,45678Round Tomato4x5,186.0,20,pallet,pallet,Kaliroy,Round Tomato
1/21/2025,1,Roma Tomato,XL,613cs,$12.95 ,Nogales,45678Roma TomatoXL,186.0,613,case,case,Wholesum,Roma Tomato- XL
1/21/2025,0,Roma Tomato,XL,10P,$8.95 ,Texas,45678Roma TomatoXL,186.0,10,pallet,pallet,Kaliroy,Roma Tomato- XL
1/21/2025,0,Roma Tomato,Lg,10P,$8.95 ,Texas,45678Roma TomatoLg,186.0,10,pallet,pallet,Kaliroy,Roma Tomato- XL
1/21/2025,1,Roma Tomato,Jbo,3P,$20.00 ,Texas,45678Roma TomatoJbo,186.0,3,pallet,pallet,"Produce Team, LLC.",Roma Tomato- XL
1/21/2025,0,Roma Tomato,Jbo,10P,$8.95 ,Texas,45678Roma TomatoJbo,186.0,10,pallet,pallet,Kaliroy,Roma Tomato- XL
1/21/2025,0,Red Bell Pepper 25lb,XL,3P,$16.00 ,Texas,45678Red Bell Pepper 25lbXL,186.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 25lb
1/21/2025,0,Red Bell Pepper 11lb,XL,5P,$9.95 ,Nogales,45678Red Bell Pepper 11lbXL,186.0,5,pallet,pallet,Trufresh,Red Bell Pepper 11lb
1/21/2025,1,Red Bell Pepper 11lb,XL,3P,$10.95 ,Nogales,45678Red Bell Pepper 11lbXL,186.0,3,pallet,pallet,Trufresh,Red Bell Pepper 11lb
1/21/2025,0,Red Bell Pepper 11lb,XL,3P,$12.25 ,Texas,45678Red Bell Pepper 11lbXL,186.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 11lb
1/21/2025,0,Red Bell Pepper 11lb,XL,494cs,$9.95 ,Texas,45678Red Bell Pepper 11lbXL,186.0,494,case,case,Kingdom,Red Bell Pepper 11lb
1/21/2025,0,Red Bell Pepper 11lb,Med,1P,$20.95 ,Nogales,45678Red Bell Pepper 11lbMed,186.0,1,pallet,pallet,Agriferg,Red Bell Pepper 11lb
1/21/2025,0,Red Bell Pepper 11lb,Med,136cs,$9.95 ,Texas,45678Red Bell Pepper 11lbMed,186.0,136,case,case,Kingdom,Red Bell Pepper 11lb
1/21/2025,0,Red Bell Pepper 11lb,Lg,361cs,$9.95 ,Texas,45678Red Bell Pepper 11lbLg,186.0,361,case,case,Kingdom,Red Bell Pepper 11lb
1/21/2025,0,Red Bell Pepper 11lb,Jbo,1P,$20.95 ,Nogales,45678Red Bell Pepper 11lbJbo,186.0,1,pallet,pallet,Agriferg,Red Bell Pepper 11lb
1/21/2025,0,Red Bell Pepper 11lb,CH,1P,$20.00 ,Nogales,45678Red Bell Pepper 11lbCH,186.0,1,pallet,pallet,Agriferg,Red Bell Pepper 11lb
1/21/2025,0,Orangel Bell Pepper 25lb,XL,3P,$14.25 ,Texas,45678Orangel Bell Pepper 25lbXL,186.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
1/21/2025,0,Orange Bell Pepper 11lb,XL,5P,$12.95 ,Nogales,45678Orange Bell Pepper 11lbXL,186.0,5,pallet,pallet,Trufresh,Orange Bell Peppers XXLG
1/21/2025,1,Orange Bell Pepper 11lb,XL,3P,$12.95 ,Nogales,45678Orange Bell Pepper 11lbXL,186.0,3,pallet,pallet,Trufresh,Orange Bell Peppers XXLG
1/21/2025,0,Orange Bell Pepper 11lb,XL,3P,$13.25 ,Texas,45678Orange Bell Pepper 11lbXL,186.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
1/21/2025,0,Mini Watermelons,9ct,2P,$13.00 ,Nogales,45678Mini Watermelons9ct,186.0,2,pallet,pallet,EarthBlend LLC,Mini Watermelon Seeded
1/21/2025,0,Mini Watermelons,8ct,2P,$14.00 ,Nogales,45678Mini Watermelons8ct,186.0,2,pallet,pallet,EarthBlend LLC,Mini Watermelon Seeded
1/21/2025,0,Mini Watermelons,6ct,2P,$14.00 ,Nogales,45678Mini Watermelons6ct,186.0,2,pallet,pallet,EarthBlend LLC,Mini Watermelon Seeded
1/21/2025,1,Mini Sweets,12X1,8P,$10.95 ,Nogales,45678Mini Sweets12X1,186.0,8,pallet,pallet,Trufresh,Mini Sweets
1/21/2025,0,Mini Sweets,12X1,12P,$10.95 ,Nogales,45678Mini Sweets12X1,186.0,12,pallet,pallet,Trufresh,Mini Sweets
1/21/2025,0,Mini Sweets,12X1,10P,$11.50 ,Texas,45678Mini Sweets12X1,186.0,10,pallet,pallet,"Produce Team, LLC.",Mini Sweets
1/21/2025,0,Medley Tomato,,840cs,$8.00 ,Texas,45678Medley Tomato,186.0,840,case,case,Red Sun,Medley Tomatoes
1/21/2025,1,Heirloom,10 lb,5P,$7.70 ,Nogales,45678Heirloom10 lb,186.0,5,pallet,pallet,Trufresh,Heirloom
1/21/2025,0,Heirloom,10 lb,5P,$5.50 ,Nogales,45678Heirloom10 lb,186.0,5,pallet,pallet,Trufresh,Heirloom
1/21/2025,0,Heirloom Tomato,10 lb,240cs,$20.00 ,Texas,45678Heirloom Tomato10 lb,186.0,240,case,case,Red Sun,Heirloom Tomato
1/21/2025,1,Green Bell Pepper,XL,168cs,$8.00 ,Nogales,45678Green Bell PepperXL,186.0,168,case,case,Agriferg,Green Bell Pepper
1/21/2025,0,Green Bell Pepper,XL,2P,$8.95 ,Nogales,45678Green Bell PepperXL,186.0,2,pallet,pallet,Agriferg,Green Bell Pepper
1/21/2025,0,Green Bell Pepper,Med,2P,$5.00 ,Nogales,45678Green Bell PepperMed,186.0,2,pallet,pallet,Agriferg,Green Bell Pepper
1/21/2025,1,Green Bell Pepper,Lg,112cs,$8.00 ,Nogales,45678Green Bell PepperLg,186.0,112,case,case,Agriferg,Green Bell Pepper
1/21/2025,0,Green Bell Pepper,Lg,2P,$8.95 ,Nogales,45678Green Bell PepperLg,186.0,2,pallet,pallet,Agriferg,Green Bell Pepper
1/21/2025,1,Green Bell Pepper,Jbo,224cs,$8.00 ,Nogales,45678Green Bell PepperJbo,186.0,224,case,case,Agriferg,Green Bell Pepper
1/21/2025,0,Green Bell Pepper,Jbo,2P,$6.95 ,Nogales,45678Green Bell PepperJbo,186.0,2,pallet,pallet,Agriferg,Green Bell Pepper
1/21/2025,0,Green Bell Pepper,CH,2P,$5.00 ,Nogales,45678Green Bell PepperCH,186.0,2,pallet,pallet,Agriferg,Green Bell Pepper
1/21/2025,0,Green Beans,#30,5P,$12.00 ,Nogales,45678Green Beans#30,186.0,5,pallet,pallet,Malena,Green Beans
1/21/2025,0,Gray Squash,Fancy,2p,$19.95 ,Texas,45678Gray SquashFancy,186.0,2,pallet,pallet,Lakeway,Grey Squash
1/21/2025,1,Grape,Bulk,5P,$20.95 ,Texas,45678GrapeBulk,186.0,5,pallet,pallet,Franks,Grape
1/21/2025,1,Grape,12X1,5P,$10.95 ,Texas,45678Grape12X1,186.0,5,pallet,pallet,Franks,Grape
1/21/2025,1,Grape Tomato,Bulk,600cs,$14.25 ,Nogales,45678Grape TomatoBulk,186.0,600,case,case,Trufresh,Grape Tomato
1/21/2025,0,Eggplant,24ct,3P,$8.95 ,Nogales,45678Eggplant24ct,186.0,3,pallet,pallet,Seeded,Eggplant
1/21/2025,0,Cherry Tomato,Basket 12's,4P,$8.95 ,Nogales,45678Cherry TomatoBasket 12's,186.0,4,pallet,pallet,Santa Sweets,Cherry Tomatoes
1/21/2025,0,Cherry Tomato,12X1,4P,$5.95 ,Nogales,45678Cherry Tomato12X1,186.0,4,pallet,pallet,Santa Sweets,Cherry Tomatoes
1/21/2025,0,Beef Steak Tomato,35ct,10P,$12.95 ,Nogales,45678Beef Steak Tomato35ct,186.0,10,pallet,pallet,Malena,Beef Steak Tomato
1/21/2025,0,Beef Steak Tomato,32ct,10P,$12.95 ,Nogales,45678Beef Steak Tomato32ct,186.0,10,pallet,pallet,Malena,Beef Steak Tomato
1/21/2025,0,Beef Steak Tomato,30ct,10P,$12.95 ,Nogales,45678Beef Steak Tomato30ct,186.0,10,pallet,pallet,Malena,Beef Steak Tomato
1/21/2025,0,Beef Steak Tomato,28ct,10P,$12.95 ,Nogales,45678Beef Steak Tomato28ct,186.0,10,pallet,pallet,Malena,Beef Steak Tomato
1/21/2025,0,Beef Steak Tomato,25ct,2P,$12.95 ,Nogales,45678Beef Steak Tomato25ct,186.0,2,pallet,pallet,Malena,Beef Steak Tomato
1/21/2025,0,Beef Steak Tomato,22ct,2P,$12.95 ,Nogales,45678Beef Steak Tomato22ct,186.0,2,pallet,pallet,Malena,Beef Steak Tomato
1/21/2025,0,Beef Steak Tomato,20ct,2P,$12.95 ,Nogales,45678Beef Steak Tomato20ct,186.0,2,pallet,pallet,Malena,Beef Steak Tomato
1/21/2025,0,Beef Steak Tomato,18ct,2P,$12.95 ,Nogales,45678Beef Steak Tomato18ct,186.0,2,pallet,pallet,Malena,Beef Steak Tomato
1/22/2025,0,Zucchini Squash,Xfancy,2p,$18.95 ,Nogales,45679Zucchini SquashXfancy,185.0,2,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Zucchini Squash,Xfancy,2p,$20.95 ,Texas,45679Zucchini SquashXfancy,185.0,2,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Zucchini Squash,Med,5p,$18.95 ,Nogales,45679Zucchini SquashMed,185.0,5,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Zucchini Squash,Med,5p,$20.95 ,Texas,45679Zucchini SquashMed,185.0,5,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Zucchini Squash,Lg,5p,$15.95 ,Nogales,45679Zucchini SquashLg,185.0,5,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Zucchini Squash,Lg,5p,$15.95 ,Texas,45679Zucchini SquashLg,185.0,5,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Zucchini Squash,Fancy,4p,$18.95 ,Nogales,45679Zucchini SquashFancy,185.0,4,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Zucchini Squash,Fancy,4p,$20.95 ,Texas,45679Zucchini SquashFancy,185.0,4,pallet,pallet,Farmers Best,Zucchini Squash
1/22/2025,0,Yellow Squash,Med,3p,$20.95 ,Nogales,45679Yellow SquashMed,185.0,3,pallet,pallet,Farmers Best,Yellow Squash
1/22/2025,0,Yellow Squash,Med,3p,$22.95 ,Texas,45679Yellow SquashMed,185.0,3,pallet,pallet,Farmers Best,Yellow Squash
1/22/2025,0,Yellow Squash,Fancy,3p,$22.95 ,Nogales,45679Yellow SquashFancy,185.0,3,pallet,pallet,Farmers Best,Yellow Squash
1/22/2025,0,Yellow Squash,Fancy,3p,$24.95 ,Texas,45679Yellow SquashFancy,185.0,3,pallet,pallet,Farmers Best,Yellow Squash
1/22/2025,0,Yellow Bell Pepper 11lb,XL,5p,$9.95 ,Nogales,45679Yellow Bell Pepper 11lbXL,185.0,5,pallet,pallet,Trufresh,Yellow Bell Peppers XXXL
1/22/2025,0,Yellow Bell Pepper 11lb,XL,3P,$12.25 ,Texas,45679Yellow Bell Pepper 11lbXL,185.0,3,pallet,pallet,Harvest Best LLC,Yellow Bell Peppers XXXL
1/22/2025,0,Yellow Bell Pepper 11lb,XL,3P,$16.00 ,Texas,45679Yellow Bell Pepper 11lbXL,185.0,3,pallet,pallet,Harvest Best LLC,Yellow Bell Peppers XXXL
1/22/2025,0,Watermelons,6ct,3P,$18.00 ,Nogales,45679Watermelons6ct,185.0,3,pallet,pallet,EarthBlend LLC,Watermelon Seed
1/22/2025,0,Watermelons,5ct,3P,$18.00 ,Nogales,45679Watermelons5ct,185.0,3,pallet,pallet,EarthBlend LLC,Watermelon Seed
1/22/2025,1,TOV,4 - 5,1P,$26.95 ,Nogales,45679TOV4 - 5,185.0,1,pallet,pallet,Wholesum,TOV
1/22/2025,0,Slicer Cucumber,SS,10P,$12.95 ,Nogales,45679Slicer CucumberSS,185.0,10,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,SS,10P,$13.95 ,Nogales,45679Slicer CucumberSS,185.0,10,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,SS,10P,$14.95 ,Nogales,45679Slicer CucumberSS,185.0,10,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,SS,10P,$12.00 ,Texas,45679Slicer CucumberSS,185.0,10,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,Selecto,6p,$8.95 ,Texas,45679Slicer CucumberSelecto,185.0,6,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,Plain,4p,$5.95 ,Nogales,45679Slicer CucumberPlain,185.0,4,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,Lg,8p,$12.00 ,Texas,45679Slicer CucumberLg,185.0,8,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,1,Slicer Cucumber,42's,13p,$9.95 ,Nogales,45679Slicer Cucumber42's,185.0,13,pallet,pallet,Giumarra,Slicer Cucumber
1/22/2025,1,Slicer Cucumber,36's,6p,$10.95 ,Nogales,45679Slicer Cucumber36's,185.0,6,pallet,pallet,Giumarra,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,36's,5p,$6.95 ,Nogales,45679Slicer Cucumber36's,185.0,5,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,1,Slicer Cucumber,30's,7p,$9.95 ,Nogales,45679Slicer Cucumber30's,185.0,7,pallet,pallet,Giumarra,Slicer Cucumber
1/22/2025,0,Slicer Cucumber,24's,5p,$4.95 ,Nogales,45679Slicer Cucumber24's,185.0,5,pallet,pallet,TRICAR,Slicer Cucumber
1/22/2025,0,Round Tomato,5x6,5P,$8.30 ,Texas,45679Round Tomato5x6,185.0,5,pallet,pallet,Kingdom,Round Tomato
1/22/2025,0,Round Tomato,5x5,10P,$8.95 ,Nogales,45679Round Tomato5x5,185.0,10,pallet,pallet,Kaliroy,Round Tomato
1/22/2025,0,Round Tomato,5x5,5P,$8.30 ,Texas,45679Round Tomato5x5,185.0,5,pallet,pallet,Kingdom,Round Tomato
1/22/2025,0,Round Tomato,4x5,10P,$8.95 ,Nogales,45679Round Tomato4x5,185.0,10,pallet,pallet,Kaliroy,Round Tomato
1/22/2025,0,Roma Tomato,XL,8P,$8.95 ,Nogales,45679Roma TomatoXL,185.0,8,pallet,pallet,TRICAR,Roma Tomato- XL
1/22/2025,0,Roma Tomato,XL,3P,$8.30 ,Texas,45679Roma TomatoXL,185.0,3,pallet,pallet,"Produce Team, LLC.",Roma Tomato- XL
1/22/2025,0,Roma Tomato,Med,8P,$8.30 ,Nogales,45679Roma TomatoMed,185.0,8,pallet,pallet,TRICAR,Roma Tomato- XL
1/22/2025,1,Roma Tomato,Med,831cs,$11.95 ,Nogales,45679Roma TomatoMed,185.0,831,case,case,Wholesum,Roma Tomato- XL
1/22/2025,0,Roma Tomato,Med,3P,$8.30 ,Texas,45679Roma TomatoMed,185.0,3,pallet,pallet,"Produce Team, LLC.",Roma Tomato- XL
1/22/2025,0,Roma Tomato,Lg,8P,$8.95 ,Nogales,45679Roma TomatoLg,185.0,8,pallet,pallet,TRICAR,Roma Tomato- XL
1/22/2025,0,Roma Tomato,Lg,3P,$8.30 ,Texas,45679Roma TomatoLg,185.0,3,pallet,pallet,"Produce Team, LLC.",Roma Tomato- XL
1/22/2025,0,Roma Tomato,Jbo,8P,$8.95 ,Nogales,45679Roma TomatoJbo,185.0,8,pallet,pallet,TRICAR,Roma Tomato- XL
1/22/2025,0,Roma Tomato,Jbo,3P,$8.30 ,Texas,45679Roma TomatoJbo,185.0,3,pallet,pallet,"Produce Team, LLC.",Roma Tomato- XL
1/22/2025,0,Red Bell Pepper 25lb,XL,3P,$16.00 ,Texas,45679Red Bell Pepper 25lbXL,185.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 25lb
1/22/2025,0,Red Bell Pepper 11lb,XL,3p,$12.95 ,Nogales,45679Red Bell Pepper 11lbXL,185.0,3,pallet,pallet,Prime Sales,Red Bell Pepper 11lb
1/22/2025,0,Red Bell Pepper 11lb,XL,3P,$12.25 ,Texas,45679Red Bell Pepper 11lbXL,185.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 11lb
1/22/2025,0,Red Bell Pepper 11lb,XL,15P,$8.95 ,Texas,45679Red Bell Pepper 11lbXL,185.0,15,pallet,pallet,"Sweet Seasons, LLC.",Red Bell Pepper 11lb
1/22/2025,0,Red Bell Pepper 11lb,Med,3p,$8.95 ,Nogales,45679Red Bell Pepper 11lbMed,185.0,3,pallet,pallet,Prime Sales,Red Bell Pepper 11lb
1/22/2025,0,Red Bell Pepper 11lb,Lg,3p,$10.95 ,Nogales,45679Red Bell Pepper 11lbLg,185.0,3,pallet,pallet,Prime Sales,Red Bell Pepper 11lb
1/22/2025,0,Red Bell Pepper 11lb,Lg,4p,$7.95 ,Texas,45679Red Bell Pepper 11lbLg,185.0,4,pallet,pallet,"Sweet Seasons, LLC.",Red Bell Pepper 11lb
1/22/2025,0,Orange Bell Pepper 11lb,XL,3P,$13.25 ,Texas,45679Orange Bell Pepper 11lbXL,185.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
1/22/2025,0,Orange Bell Pepper 11lb,XL,3P,$14.25 ,Texas,45679Orange Bell Pepper 11lbXL,185.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
1/22/2025,0,Mini Watermelons,9ct,3P,$14.00 ,Nogales,45679Mini Watermelons9ct,185.0,3,pallet,pallet,EarthBlend LLC,Mini Watermelon Seeded
1/22/2025,0,Mini Watermelons,8ct,3P,$14.00 ,Nogales,45679Mini Watermelons8ct,185.0,3,pallet,pallet,EarthBlend LLC,Mini Watermelon Seeded
1/22/2025,0,Mini Watermelons,6ct,3P,$14.00 ,Nogales,45679Mini Watermelons6ct,185.0,3,pallet,pallet,EarthBlend LLC,Mini Watermelon Seeded
1/22/2025,0,Mini Sweets,Bulk,5P,$22.00 ,Texas,45679Mini SweetsBulk,185.0,5,pallet,pallet,Franks,Mini Sweets
1/22/2025,0,Mini Sweets,12X1,10P,$12.95 ,Nogales,45679Mini Sweets12X1,185.0,10,pallet,pallet,Agriferg,Mini Sweets
